,window_id,item_id_seq_train,item_id_target,wrong_time_delta_interaction,session,dup_check,dup_item_id_seq_train_list,item_id_sum,dup_id
2797,2797,2,2,0,3429.0,2_2,[2],2,237
2796,2796,2,2,0,3429.0,2_2,[2],2,237
2795,2795,2,2,0,3429.0,2_2,[2],2,237
2739,2739,2,2,0,3173.0,2_2,[2],2,237
2800,2800,2,2,0,3429.0,2_2,[2],2,237
2737,2737,2,2,0,3154.0,2_2,[2],2,237
2734,2734,2,2,0,3125.0,2_2,[2],2,237
4362,4362,2,2,0,5303.0,2_2,[2],2,237
2732,2732,2,2,0,3125.0,2_2,[2],2,237
2731,2731,2,2,0,3125.0,2_2,[2],2,237
2730,2730,2,2,0,3125.0,2_2,[2],2,237
2718,2718,2,2,0,3034.0,2_2,[2],2,237
2735,2735,2,2,0,3125.0,2_2,[2],2,237
3522,3522,2,2,0,4297.0,2_2,[2],2,237
2801,2801,2,2,0,3429.0,2_2,[2],2,237
2814,2814,2,2,0,3564.0,2_2,[2],2,237
3466,3466,2,2,0,4241.0,2_2,[2],2,237
3465,3465,2,2,0,4241.0,2_2,[2],2,237
3464,3464,2,2,0,4241.0,2_2,[2],2,237
3344,3344,2,2,0,4190.0,2_2,[2],2,237
3323,3323,2,2,0,4178.0,2_2,[2],2,237
3322,3322,2,2,0,4178.0,2_2,[2],2,237
2802,2802,2,2,0,3429.0,2_2,[2],2,237
3217,3217,2,2,0,4097.0,2_2,[2],2,237
3146,3146,2,2,0,4042.0,2_2,[2],2,237
3130,3130,2,2,0,4034.0,2_2,[2],2,237
2867,2867,2,2,0,3810.0,2_2,[2],2,237
2866,2866,2,2,0,3810.0,2_2,[2],2,237
2865,2865,2,2,0,3807.0,2_2,[2],2,237
2864,2864,2,2,0,3711.0,2_2,[2],2,237
3190,3190,2,2,0,4079.0,2_2,[2],2,237
754,754,2,2,0,1159.0,2_2,[2],2,237
1542,1542,2,2,0,1662.0,2_2,[2],2,237
720,720,2,2,0,1128.0,2_2,[2],2,237
328,328,2,2,0,662.0,2_2,[2],2,237
327,327,2,2,0,662.0,2_2,[2],2,237
308,308,2,2,0,649.0,2_2,[2],2,237
298,298,2,2,0,618.0,2_2,[2],2,237
294,294,2,2,0,598.0,2_2,[2],2,237
280,280,2,2,0,553.0,2_2,[2],2,237
334,334,2,2,0,682.0,2_2,[2],2,237
273,273,2,2,0,544.0,2_2,[2],2,237
266,266,2,2,0,538.0,2_2,[2],2,237
262,262,2,2,0,524.0,2_2,[2],2,237
247,247,2,2,0,514.0,2_2,[2],2,237
237,237,2,2,0,504.0,2_2,[2],2,237
236,236,2,2,0,504.0,2_2,[2],2,237
232,232,2,2,0,503.0,2_2,[2],2,237
272,272,2,2,0,544.0,2_2,[2],2,237
231,231,2,2,0,503.0,2_2,[2],2,237
335,335,2,2,0,682.0,2_2,[2],2,237
365,365,2,2,0,721.0,2_2,[2],2,237
442,442,2,2,0,761.0,2_2,[2],2,237
423,423,2,2,0,759.0,2_2,[2],2,237
422,422,2,2,0,759.0,2_2,[2],2,237
421,421,2,2,0,758.0,2_2,[2],2,237
406,406,2,2,0,746.0,2_2,[2],2,237
400,400,2,2,0,745.0,2_2,[2],2,237
345,345,2,2,0,699.0,2_2,[2],2,237
399,399,2,2,0,745.0,2_2,[2],2,237
397,397,2,2,0,745.0,2_2,[2],2,237
396,396,2,2,0,745.0,2_2,[2],2,237
395,395,2,2,0,745.0,2_2,[2],2,237
369,369,2,2,0,722.0,2_2,[2],2,237
368,368,2,2,0,722.0,2_2,[2],2,237
367,367,2,2,0,722.0,2_2,[2],2,237
398,398,2,2,0,745.0,2_2,[2],2,237
221,221,2,2,0,496.0,2_2,[2],2,237
200,200,2,2,0,474.0,2_2,[2],2,237
199,199,2,2,0,474.0,2_2,[2],2,237
124,124,2,2,0,416.0,2_2,[2],2,237
123,123,2,2,0,416.0,2_2,[2],2,237
96,96,2,2,0,411.0,2_2,[2],2,237
95,95,2,2,0,411.0,2_2,[2],2,237
90,90,2,2,0,405.0,2_2,[2],2,237
86,86,2,2,0,397.0,2_2,[2],2,237
125,125,2,2,0,418.0,2_2,[2],2,237
83,83,2,2,0,387.0,2_2,[2],2,237
42,42,2,2,0,202.0,2_2,[2],2,237
38,38,2,2,0,197.0,2_2,[2],2,237
32,32,2,2,0,186.0,2_2,[2],2,237
31,31,2,2,0,186.0,2_2,[2],2,237
16,16,2,2,0,150.0,2_2,[2],2,237
15,15,2,2,0,150.0,2_2,[2],2,237
82,82,2,2,0,387.0,2_2,[2],2,237
126,126,2,2,0,418.0,2_2,[2],2,237
127,127,2,2,0,420.0,2_2,[2],2,237
128,128,2,2,0,420.0,2_2,[2],2,237
197,197,2,2,0,470.0,2_2,[2],2,237
191,191,2,2,0,466.0,2_2,[2],2,237
190,190,2,2,0,466.0,2_2,[2],2,237
189,189,2,2,0,466.0,2_2,[2],2,237
188,188,2,2,0,466.0,2_2,[2],2,237
187,187,2,2,0,466.0,2_2,[2],2,237
186,186,2,2,0,466.0,2_2,[2],2,237
753,753,2,2,0,1159.0,2_2,[2],2,237
180,180,2,2,0,457.0,2_2,[2],2,237
161,161,2,2,0,444.0,2_2,[2],2,237
155,155,2,2,0,440.0,2_2,[2],2,237
154,154,2,2,0,440.0,2_2,[2],2,237
153,153,2,2,0,440.0,2_2,[2],2,237
130,130,2,2,0,422.0,2_2,[2],2,237
129,129,2,2,0,422.0,2_2,[2],2,237
453,453,2,2,0,766.0,2_2,[2],2,237
454,454,2,2,0,766.0,2_2,[2],2,237
181,181,2,2,0,457.0,2_2,[2],2,237
661,661,2,2,0,1020.0,2_2,[2],2,237
518,518,2,2,0,793.0,2_2,[2],2,237
529,529,2,2,0,800.0,2_2,[2],2,237
530,530,2,2,0,800.0,2_2,[2],2,237
537,537,2,2,0,806.0,2_2,[2],2,237
546,546,2,2,0,812.0,2_2,[2],2,237
558,558,2,2,0,826.0,2_2,[2],2,237
568,568,2,2,0,827.0,2_2,[2],2,237
569,569,2,2,0,828.0,2_2,[2],2,237
570,570,2,2,0,831.0,2_2,[2],2,237
574,574,2,2,0,838.0,2_2,[2],2,237
663,663,2,2,0,1020.0,2_2,[2],2,237
662,662,2,2,0,1020.0,2_2,[2],2,237
660,660,2,2,0,1020.0,2_2,[2],2,237
659,659,2,2,0,1020.0,2_2,[2],2,237
575,575,2,2,0,838.0,2_2,[2],2,237
576,576,2,2,0,838.0,2_2,[2],2,237
582,582,2,2,0,847.0,2_2,[2],2,237
610,610,2,2,0,873.0,2_2,[2],2,237
609,609,2,2,0,873.0,2_2,[2],2,237
608,608,2,2,0,873.0,2_2,[2],2,237
588,588,2,2,0,849.0,2_2,[2],2,237
644,644,2,2,0,952.0,2_2,[2],2,237
646,646,2,2,0,954.0,2_2,[2],2,237
513,513,2,2,0,792.0,2_2,[2],2,237
585,585,2,2,0,847.0,2_2,[2],2,237
651,651,2,2,0,961.0,2_2,[2],2,237
652,652,2,2,0,993.0,2_2,[2],2,237
584,584,2,2,0,847.0,2_2,[2],2,237
583,583,2,2,0,847.0,2_2,[2],2,237
657,657,2,2,0,1019.0,2_2,[2],2,237
658,658,2,2,0,1019.0,2_2,[2],2,237
647,647,2,2,0,954.0,2_2,[2],2,237
611,611,2,2,0,873.0,2_2,[2],2,237
664,664,2,2,0,1020.0,2_2,[2],2,237
512,512,2,2,0,792.0,2_2,[2],2,237
464,464,2,2,0,775.0,2_2,[2],2,237
479,479,2,2,0,778.0,2_2,[2],2,237
490,490,2,2,0,789.0,2_2,[2],2,237
491,491,2,2,0,789.0,2_2,[2],2,237
492,492,2,2,0,790.0,2_2,[2],2,237
493,493,2,2,0,790.0,2_2,[2],2,237
665,665,2,2,0,1020.0,2_2,[2],2,237
494,494,2,2,0,790.0,2_2,[2],2,237
643,643,2,2,0,952.0,2_2,[2],2,237
715,715,2,2,0,1124.0,2_2,[2],2,237
716,716,2,2,0,1124.0,2_2,[2],2,237
717,717,2,2,0,1124.0,2_2,[2],2,237
719,719,2,2,0,1124.0,2_2,[2],2,237
718,718,2,2,0,1124.0,2_2,[2],2,237
3963,3963,2,25,0,4841.0,2_25,[2],2,238
3959,3959,2,25,0,4839.0,2_25,[2],2,238
4030,4030,2,25,0,4874.0,2_25,[2],2,238
3268,3268,2,28,0,4122.0,2_28,[2],2,239
4278,4278,2,28,0,5133.0,2_28,[2],2,239
4253,4253,2,28,0,5097.0,2_28,[2],2,239
4195,4195,2,28,0,5043.0,2_28,[2],2,239
4324,4324,2,28,0,5246.0,2_28,[2],2,239
3753,3753,2,28,0,4635.0,2_28,[2],2,239
3739,3739,2,28,0,4616.0,2_28,[2],2,239
3710,3710,2,28,0,4609.0,2_28,[2],2,239
3689,3689,2,28,0,4511.0,2_28,[2],2,239
3681,3681,2,28,0,4499.0,2_28,[2],2,239
3651,3651,2,28,0,4415.0,2_28,[2],2,239
3627,3627,2,28,0,4396.0,2_28,[2],2,239
3606,3606,2,28,0,4375.0,2_28,[2],2,239
3580,3580,2,28,0,4352.0,2_28,[2],2,239
3546,3546,2,28,0,4333.0,2_28,[2],2,239
3535,3535,2,28,0,4323.0,2_28,[2],2,239
3736,3736,2,28,0,4612.0,2_28,[2],2,239
3659,3659,2,28,0,4438.0,2_28,[2],2,239
4397,4397,2,28,0,5333.0,2_28,[2],2,239
3235,3235,2,3,0,4106.0,2_3,[2],2,240
587,587,2,3,0,848.0,2_3,[2],2,240
573,573,2,3,0,838.0,2_3,[2],2,240
527,527,2,3,0,799.0,2_3,[2],2,240
441,441,2,3,0,761.0,2_3,[2],2,240
409,409,2,3,0,750.0,2_3,[2],2,240
405,405,2,3,0,746.0,2_3,[2],2,240
394,394,2,3,0,739.0,2_3,[2],2,240
374,374,2,3,0,727.0,2_3,[2],2,240
338,338,2,3,0,685.0,2_3,[2],2,240
332,332,2,3,0,672.0,2_3,[2],2,240
279,279,2,3,0,553.0,2_3,[2],2,240
260,260,2,3,0,522.0,2_3,[2],2,240
179,179,2,3,0,457.0,2_3,[2],2,240
94,94,2,3,0,408.0,2_3,[2],2,240
75,75,2,3,0,274.0,2_3,[2],2,240
645,645,2,3,0,954.0,2_3,[2],2,240
696,696,2,3,0,1088.0,2_3,[2],2,240
701,701,2,3,0,1096.0,2_3,[2],2,240
2596,2596,2,3,0,2600.0,2_3,[2],2,240
3692,3692,2,3,0,4587.0,2_3,[2],2,240
3537,3537,2,3,0,4327.0,2_3,[2],2,240
3463,3463,2,3,0,4241.0,2_3,[2],2,240
3427,3427,2,3,0,4230.0,2_3,[2],2,240
3379,3379,2,3,0,4212.0,2_3,[2],2,240
3359,3359,2,3,0,4203.0,2_3,[2],2,240
3348,3348,2,3,0,4191.0,2_3,[2],2,240
72,72,2,3,0,256.0,2_3,[2],2,240
3317,3317,2,3,0,4169.0,2_3,[2],2,240
3260,3260,2,3,0,4118.0,2_3,[2],2,240
3249,3249,2,3,0,4107.0,2_3,[2],2,240
3116,3116,2,3,0,4020.0,2_3,[2],2,240
3112,3112,2,3,0,4016.0,2_3,[2],2,240
3094,3094,2,3,0,4002.0,2_3,[2],2,240
3070,3070,2,3,0,3992.0,2_3,[2],2,240
3053,3053,2,3,0,3990.0,2_3,[2],2,240
3308,3308,2,3,0,4162.0,2_3,[2],2,240
61,61,2,3,0,209.0,2_3,[2],2,240
517,517,2,3,0,793.0,2_3,[2],2,240
17,17,2,3,0,151.0,2_3,[2],2,240
9,9,2,3,0,50.0,2_3,[2],2,240
19,19,2,3,0,163.0,2_3,[2],2,240
2286,2286,2,4,0,2119.0,2_4,[2],2,241
1759,1759,2,4,0,1841.0,2_4,[2],2,241
4144,4144,2,4,0,5015.0,2_4,[2],2,241
4404,4404,2,4,0,5339.0,2_4,[2],2,241
1753,1753,2,4,0,1831.0,2_4,[2],2,241
1382,1382,2,4,0,1595.0,2_4,[2],2,241
1305,1305,2,4,0,1439.0,2_4,[2],2,241
885,885,2,4,0,1217.0,2_4,[2],2,241
4127,4127,2,4,0,5005.0,2_4,[2],2,241
874,874,2,4,0,1216.0,2_4,[2],2,241
567,567,2,4,0,827.0,2_4,[2],2,241
2488,2488,2,4,0,2482.0,2_4,[2],2,241
478,478,2,4,0,778.0,2_4,[2],2,241
275,275,2,4,0,548.0,2_4,[2],2,241
4100,4100,2,4,0,4975.0,2_4,[2],2,241
4422,4422,2,4,0,5364.0,2_4,[2],2,241
4383,4383,2,4,0,5309.0,2_4,[2],2,241
196,196,2,4,0,470.0,2_4,[2],2,241
171,171,2,4,0,451.0,2_4,[2],2,241
122,122,2,4,0,413.0,2_4,[2],2,241
70,70,2,4,0,255.0,2_4,[2],2,241
733,733,2,4,0,1149.0,2_4,[2],2,241
2629,2629,2,4,0,2666.0,2_4,[2],2,241
2659,2659,2,4,0,2776.0,2_4,[2],2,241
2681,2681,2,4,0,2785.0,2_4,[2],2,241
3966,3966,2,4,0,4848.0,2_4,[2],2,241
3859,3859,2,4,0,4774.0,2_4,[2],2,241
4207,4207,2,4,0,5073.0,2_4,[2],2,241
4353,4353,2,4,0,5280.0,2_4,[2],2,241
3838,3838,2,4,0,4745.0,2_4,[2],2,241
3800,3800,2,4,0,4712.0,2_4,[2],2,241
3763,3763,2,4,0,4653.0,2_4,[2],2,241
65,65,2,4,0,213.0,2_4,[2],2,241
4078,4078,2,4,0,4906.0,2_4,[2],2,241
4092,4092,2,4,0,4948.0,2_4,[2],2,241
3650,3650,2,4,0,4412.0,2_4,[2],2,241
3612,3612,2,4,0,4395.0,2_4,[2],2,241
2922,2922,2,4,0,3919.0,2_4,[2],2,241
2916,2916,2,4,0,3913.0,2_4,[2],2,241
2884,2884,2,4,0,3850.0,2_4,[2],2,241
2863,2863,2,4,0,3698.0,2_4,[2],2,241
2851,2851,2,4,0,3663.0,2_4,[2],2,241
2816,2816,2,4,0,3575.0,2_4,[2],2,241
2806,2806,2,4,0,3481.0,2_4,[2],2,241
3969,3969,2,4,0,4854.0,2_4,[2],2,241
3983,3983,2,4,0,4863.0,2_4,[2],2,241
41,41,2,5,0,199.0,2_5,[2],2,242
261,261,2,5,0,523.0,2_5,[2],2,242
208,208,2,5,0,489.0,2_5,[2],2,242
2908,2908,2,5,0,3902.0,2_5,[2],2,242
2842,2842,2,5,0,3652.0,2_5,[2],2,242
22,22,2,5,0,164.0,2_5,[2],2,242
1294,1294,2,5,0,1421.0,2_5,[2],2,242
1342,1342,2,5,0,1552.0,2_5,[2],2,242
1540,1540,2,5,0,1662.0,2_5,[2],2,242
1755,1755,2,5,0,1838.0,2_5,[2],2,242
1166,1166,2,5,0,1372.0,2_5,[2],2,242
775,775,2,5,0,1171.0,2_5,[2],2,242
37,37,2,5,0,189.0,2_5,[2],2,242
1234,1234,2,5,0,1394.0,2_5,[2],2,242
744,744,2,5,0,1154.0,2_5,[2],2,242
1832,1832,2,5,0,1887.0,2_5,[2],2,242
2017,2017,2,5,0,1948.0,2_5,[2],2,242
317,317,2,5,0,654.0,2_5,[2],2,242
2360,2360,2,5,0,2188.0,2_5,[2],2,242
544,544,2,5,0,809.0,2_5,[2],2,242
3927,3927,2,5,0,4827.0,2_5,[2],2,242
3952,3952,2,5,0,4834.0,2_5,[2],2,242
4042,4042,2,5,0,4889.0,2_5,[2],2,242
2036,2036,2,5,0,1969.0,2_5,[2],2,242
4184,4184,2,5,0,5031.0,2_5,[2],2,242
4379,4379,2,5,0,5308.0,2_5,[2],2,242
2804,2804,2,5,0,3475.0,2_5,[2],2,242
2786,2786,2,5,0,3399.0,2_5,[2],2,242
2639,2639,2,5,0,2700.0,2_5,[2],2,242
4322,4322,2,5,0,5211.0,2_5,[2],2,242
2529,2529,2,6,0,2534.0,2_6,[2],2,243
3778,3778,2,6,0,4690.0,2_6,[2],2,243
2034,2034,2,6,0,1966.0,2_6,[2],2,243
1936,1936,2,6,0,1923.0,2_6,[2],2,243
2542,2542,2,6,0,2552.0,2_6,[2],2,243
3646,3646,2,6,0,4411.0,2_6,[2],2,243
2510,2510,2,6,0,2519.0,2_6,[2],2,243
2614,2614,2,6,0,2639.0,2_6,[2],2,243
4098,4098,2,6,0,4973.0,2_6,[2],2,243
4104,4104,2,6,0,4977.0,2_6,[2],2,243
2635,2635,2,6,0,2669.0,2_6,[2],2,243
3643,3643,2,6,0,4407.0,2_6,[2],2,243
4110,4110,2,6,0,4982.0,2_6,[2],2,243
4120,4120,2,6,0,4998.0,2_6,[2],2,243
1901,1901,2,6,0,1903.0,2_6,[2],2,243
4043,4043,2,6,0,4895.0,2_6,[2],2,243
3812,3812,2,6,0,4725.0,2_6,[2],2,243
2651,2651,2,6,0,2749.0,2_6,[2],2,243
2568,2568,2,6,0,2587.0,2_6,[2],2,243
4107,4107,2,6,0,4981.0,2_6,[2],2,243
2856,2856,2,6,0,3692.0,2_6,[2],2,243
3495,3495,2,6,0,4266.0,2_6,[2],2,243
2868,2868,2,6,0,3814.0,2_6,[2],2,243
4371,4371,2,6,0,5305.0,2_6,[2],2,243
4361,4361,2,6,0,5303.0,2_6,[2],2,243
2877,2877,2,6,0,3840.0,2_6,[2],2,243
2885,2885,2,6,0,3852.0,2_6,[2],2,243
4294,4294,2,6,0,5179.0,2_6,[2],2,243
2927,2927,2,6,0,3923.0,2_6,[2],2,243
3145,3145,2,6,0,4042.0,2_6,[2],2,243
3189,3189,2,6,0,4079.0,2_6,[2],2,243
3216,3216,2,6,0,4092.0,2_6,[2],2,243
3295,3295,2,6,0,4139.0,2_6,[2],2,243
4186,4186,2,6,0,5037.0,2_6,[2],2,243
2691,2691,2,6,0,2810.0,2_6,[2],2,243
3385,3385,2,6,0,4217.0,2_6,[2],2,243
3492,3492,2,6,0,4265.0,2_6,[2],2,243
4163,4163,2,6,0,5018.0,2_6,[2],2,243
4140,4140,2,6,0,5009.0,2_6,[2],2,243
3579,3579,2,6,0,4349.0,2_6,[2],2,243
3637,3637,2,6,0,4403.0,2_6,[2],2,243
690,690,2,6,0,1079.0,2_6,[2],2,243
4133,4133,2,6,0,5007.0,2_6,[2],2,243
4131,4131,2,6,0,5006.0,2_6,[2],2,243
1130,1130,2,6,0,1359.0,2_6,[2],2,243
3526,3526,2,6,0,4301.0,2_6,[2],2,243
3520,3520,2,6,0,4293.0,2_6,[2],2,243
4425,4425,2,6,0,5389.0,2_6,[2],2,243
2655,2655,2,6,0,2751.0,2_6,[2],2,243
3694,3694,2,6,0,4591.0,2_6,[2],2,243
534,534,3 2 17,17,0 0 0,801.0,3 2 17_17,"[3, 2, 17]",22,244
533,533,3 2 17,17,0 0 0,801.0,3 2 17_17,"[3, 2, 17]",22,244
73,73,3 2,1,0 0,258.0,3 2_1,"[3, 2]",5,245
602,602,3 2,1,0 0,867.0,3 2_1,"[3, 2]",5,245
639,639,3 2,1,0 0,940.0,3 2_1,"[3, 2]",5,245
641,641,3 2,1,0 0,946.0,3 2_1,"[3, 2]",5,245
712,712,3 2,1,0 0,1111.0,3 2_1,"[3, 2]",5,245
713,713,3 2,2,0 0,1111.0,3 2_2,"[3, 2]",5,246
10,10,3 2,2,0 0,52.0,3 2_2,"[3, 2]",5,246
87,87,3 2,2,0 0,404.0,3 2_2,"[3, 2]",5,246
362,362,3 2,2,0 0,720.0,3 2_2,"[3, 2]",5,246
538,538,3 2,2,0 0,808.0,3 2_2,"[3, 2]",5,246
551,551,3 2,2,0 0,821.0,3 2_2,"[3, 2]",5,246
589,589,3 2,2,0 0,854.0,3 2_2,"[3, 2]",5,246
603,603,3 2,2,0 0,867.0,3 2_2,"[3, 2]",5,246
635,635,3 2,2,0 0,927.0,3 2_2,"[3, 2]",5,246
653,653,3 2,2,0 0,995.0,3 2_2,"[3, 2]",5,246
655,655,3 2,2,0 0,1000.0,3 2_2,"[3, 2]",5,246
691,691,3 2,2,0 0,1083.0,3 2_2,"[3, 2]",5,246
692,692,3 2,2,0 0,1083.0,3 2_2,"[3, 2]",5,246
693,693,3 2,2,0 0,1083.0,3 2_2,"[3, 2]",5,246
694,694,3 2,2,0 0,1083.0,3 2_2,"[3, 2]",5,246
3085,3085,3 2,2,0 0,3998.0,3 2_2,"[3, 2]",5,246
3218,3218,3 2,2,0 0,4101.0,3 2_2,"[3, 2]",5,246
3399,3399,3 2,2,0 0,4223.0,3 2_2,"[3, 2]",5,246
3634,3634,3 2,2,0 0,4402.0,3 2_2,"[3, 2]",5,246
350,350,3 2,5,0 0,714.0,3 2_5,"[3, 2]",5,247
447,447,3 2,5,0 0,765.0,3 2_5,"[3, 2]",5,247
74,74,3,2,0,258.0,3_2,[3],3,248
3635,3635,3,2,0,4402.0,3_2,[3],3,248
3400,3400,3,2,0,4223.0,3_2,[3],3,248
33,33,3,2,0,188.0,3_2,[3],3,248
3090,3090,3,2,0,3999.0,3_2,[3],3,248
351,351,3,2,0,714.0,3_2,[3],3,248
536,536,3,2,0,801.0,3_2,[3],3,248
539,539,3,2,0,808.0,3_2,[3],3,248
552,552,3,2,0,821.0,3_2,[3],3,248
590,590,3,2,0,854.0,3_2,[3],3,248
604,604,3,2,0,867.0,3_2,[3],3,248
636,636,3,2,0,927.0,3_2,[3],3,248
640,640,3,2,0,940.0,3_2,[3],3,248
642,642,3,2,0,946.0,3_2,[3],3,248
654,654,3,2,0,995.0,3_2,[3],3,248
656,656,3,2,0,1000.0,3_2,[3],3,248
666,666,3,2,0,1048.0,3_2,[3],3,248
695,695,3,2,0,1083.0,3_2,[3],3,248
698,698,3,2,0,1091.0,3_2,[3],3,248
363,363,3,2,0,720.0,3_2,[3],3,248
714,714,3,2,0,1111.0,3_2,[3],3,248
305,305,3,2,0,643.0,3_2,[3],3,248
282,282,3,2,0,564.0,3_2,[3],3,248
91,91,3,2,0,406.0,3_2,[3],3,248
88,88,3,2,0,404.0,3_2,[3],3,248
11,11,3,2,0,52.0,3_2,[3],3,248
3219,3219,3,2,0,4101.0,3_2,[3],3,248
3086,3086,3,2,0,3998.0,3_2,[3],3,248
448,448,3,2,0,765.0,3_2,[3],3,248
861,861,4 5 15,2,0 0 0,1196.0,4 5 15_2,"[4, 5, 15]",24,249
3881,3881,4 5 15,2,0 0 0,4785.0,4 5 15_2,"[4, 5, 15]",24,249
4035,4035,4 5 15,2,0 0 0,4877.0,4 5 15_2,"[4, 5, 15]",24,249
3903,3903,4 5 15,7,0 0 0,4797.0,4 5 15_7,"[4, 5, 15]",24,250
3842,3842,4 5 15,7,0 0 0,4755.0,4 5 15_7,"[4, 5, 15]",24,250
2608,2608,4 5 15,7,0 0 0,2613.0,4 5 15_7,"[4, 5, 15]",24,250
2293,2293,4 5 15,7,0 0 0,2144.0,4 5 15_7,"[4, 5, 15]",24,250
1441,1441,4 5 15,7,0 0 0,1635.0,4 5 15_7,"[4, 5, 15]",24,250
3854,3854,4 5 15,7,0 0 0,4771.0,4 5 15_7,"[4, 5, 15]",24,250
785,785,4 5 2 17,17,0 0 0 0,1174.0,4 5 2 17_17,"[4, 5, 2, 17]",28,251
786,786,4 5 2 17,17,0 0 0 0,1174.0,4 5 2 17_17,"[4, 5, 2, 17]",28,251
787,787,4 5 2 17,17,0 0 0 0,1174.0,4 5 2 17_17,"[4, 5, 2, 17]",28,251
784,784,4 5 2 17,17,0 0 0 0,1174.0,4 5 2 17_17,"[4, 5, 2, 17]",28,251
4325,4325,4 5 2 28,28,0 0 0 0,5247.0,4 5 2 28_28,"[4, 5, 2, 28]",39,252
4326,4326,4 5 2 28,28,0 0 0 0,5247.0,4 5 2 28_28,"[4, 5, 2, 28]",39,252
4327,4327,4 5 2 28,28,0 0 0 0,5247.0,4 5 2 28_28,"[4, 5, 2, 28]",39,252
3555,3555,4 5 28 2 4 5 2,2,0 0 0 0 0 0 0,4344.0,4 5 28 2 4 5 2_2,"[4, 5, 28, 2, 4, 5, 2]",50,253
3556,3556,4 5 28 2 4 5 2,2,0 0 0 0 0 0 0,4344.0,4 5 28 2 4 5 2_2,"[4, 5, 28, 2, 4, 5, 2]",50,253
3554,3554,4 5 28 2 4 5 2,2,0 0 0 0 0 0 0,4344.0,4 5 28 2 4 5 2_2,"[4, 5, 28, 2, 4, 5, 2]",50,253
3717,3717,4 5 28 2 4 5 4,4,0 0 0 0 0 0 0,4611.0,4 5 28 2 4 5 4_4,"[4, 5, 28, 2, 4, 5, 4]",52,254
3716,3716,4 5 28 2 4 5 4,4,0 0 0 0 0 0 0,4611.0,4 5 28 2 4 5 4_4,"[4, 5, 28, 2, 4, 5, 4]",52,254
3722,3722,4 5 28 2 4,4,0 0 0 0 0,4611.0,4 5 28 2 4_4,"[4, 5, 28, 2, 4]",43,255
3721,3721,4 5 28 2 4,4,0 0 0 0 0,4611.0,4 5 28 2 4_4,"[4, 5, 28, 2, 4]",43,255
3720,3720,4 5 28 2 4,4,0 0 0 0 0,4611.0,4 5 28 2 4_4,"[4, 5, 28, 2, 4]",43,255
3558,3558,4 5 28 2 4,5,0 0 0 0 0,4344.0,4 5 28 2 4_5,"[4, 5, 28, 2, 4]",43,256
3719,3719,4 5 28 2 4,5,0 0 0 0 0,4611.0,4 5 28 2 4_5,"[4, 5, 28, 2, 4]",43,256
3723,3723,4 5 28 2,4,0 0 0 0,4611.0,4 5 28 2_4,"[4, 5, 28, 2]",39,257
3559,3559,4 5 28 2,4,0 0 0 0,4344.0,4 5 28 2_4,"[4, 5, 28, 2]",39,257
3724,3724,4 5 28,2,0 0 0,4611.0,4 5 28_2,"[4, 5, 28]",37,258
3561,3561,4 5 28,2,0 0 0,4344.0,4 5 28_2,"[4, 5, 28]",37,258
3749,3749,4 5 2,1,0 0 0,4632.0,4 5 2_1,"[4, 5, 2]",11,259
146,146,4 5 2,1,0 0 0,435.0,4 5 2_1,"[4, 5, 2]",11,259
3971,3971,4 5 2,2,0 0 0,4855.0,4 5 2_2,"[4, 5, 2]",11,260
217,217,4 5 2,2,0 0 0,492.0,4 5 2_2,"[4, 5, 2]",11,260
4087,4087,4 5 2,2,0 0 0,4945.0,4 5 2_2,"[4, 5, 2]",11,260
4202,4202,4 5 2,2,0 0 0,5064.0,4 5 2_2,"[4, 5, 2]",11,260
4328,4328,4 5 2,28,0 0 0,5247.0,4 5 2_28,"[4, 5, 2]",11,261
4356,4356,4 5 2,28,0 0 0,5287.0,4 5 2_28,"[4, 5, 2]",11,261
3514,3514,4 5 2,6,0 0 0,4288.0,4 5 2_6,"[4, 5, 2]",11,262
4296,4296,4 5 2,6,0 0 0,5190.0,4 5 2_6,"[4, 5, 2]",11,262
142,142,4 5 3 2,2,0 0 0 0,426.0,4 5 3 2_2,"[4, 5, 3, 2]",14,263
140,140,4 5 3 2,2,0 0 0 0,426.0,4 5 3 2_2,"[4, 5, 3, 2]",14,263
139,139,4 5 3 2,2,0 0 0 0,426.0,4 5 3 2_2,"[4, 5, 3, 2]",14,263
138,138,4 5 3 2,2,0 0 0 0,426.0,4 5 3 2_2,"[4, 5, 3, 2]",14,263
141,141,4 5 3 2,2,0 0 0 0,426.0,4 5 3 2_2,"[4, 5, 3, 2]",14,263
3332,3332,4 5 3,2,0 0 0,4179.0,4 5 3_2,"[4, 5, 3]",12,264
143,143,4 5 3,2,0 0 0,426.0,4 5 3_2,"[4, 5, 3]",12,264
3154,3154,4 5 3,2,0 0 0,4053.0,4 5 3_2,"[4, 5, 3]",12,264
2835,2835,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2834,2834,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2837,2837,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
2832,2832,4 5 4 5 6,6,0 0 0 0 0,3631.0,4 5 4 5 6_6,"[4, 5, 4, 5, 6]",24,265
